bogota,235030857,other,seat,urban,above_ground_closed,,4.64977048,-74.05672378,,portal_20julio,l
bogota,235074110,other,turnstile,urban,above_ground_mixed,,4.7218758,-74.042348,,lab_control,
bogota,235073042,metal,turnstile,urban,above_ground_open,a lot of people,4.754783503,-74.04549613,,portal_norte,b
bogota,235073117,metal_plastic,map,urban,above_ground_open,,4.754557043,-74.04564746,,portal_norte,b
bogota,235082332,plastic,map,urban,above_ground_mixed,"little people traffic, windy",4.7464788,-74.0945737,,portal_suba,c
bogota,235075537,metal,turnstile,urban,above_ground_mixed,same,4.7464605,-74.0945081,,portal_suba,c
bogota,235073104,plastic,seat,urban,above_ground_closed,heavy,4.64726184,-74.07854265,,suba100,c
bogota,235082328,metal,turnstile,urban,above_ground_mixed,light,4.6447476,-74.0791898,,campin,e
bogota,235072724,plastic,map,urban,above_ground_mixed,light,4.6449503,-74.0791094,,campin,e
bogota,235073125,metal,handrail,urban,above_ground_mixed,light,4.6439493,-74.0779392,,campin,e
bogota,235082342,glass,window,urban,above_ground_closed,,4.6663126,-74.0751858,,suba100,c
bogota,235082344,metal_plastic,pole,urban,above_ground_closed,high,4.67972574,-74.06541191,,suba100,c
bogota,235081057,metal,turnstile,urban,above_ground_mixed,semi light,4.69058557,-74.06608016,,suba100,c
bogota,235073103,metal,handrail,urban,above_ground_mixed,light,4.6907991,-74.0660992,,suba100,c
bogota,235082319,glass,window,urban,above_ground_closed,medium,4.60580129,-74.09845271,,campin,e
bogota,235073107,metal_plastic,pole,urban,above_ground_closed,medium,4.6340441,-74.0792012,,campin,e
bogota,235081032,plastic,seat,urban,above_ground_closed,medium,4.61654187,-74.08980335,,campin,e
bogota,235078156,metal,handrail,urban,above_ground_mixed,light,4.7465067,-74.0945164,,portal_suba,c
bogota,235074189,plastic,seat,urban,above_ground_closed,semi lleno,4.7446536,-74.0937363,,portal_suba,c
bogota,235074171,plastic,pole,urban,above_ground_closed,start light end high,4.69091744,-74.06576041,,portal_suba,c
bogota,235082338,glass,window,urban,above_ground_closed,start light end heavy,4.6907474,-74.065973,,portal_suba,c
bogota,235074105,plastic,map,urban,above_ground_mixed,not many people,4.6911284,-74.0660074,,suba100,c
bogota,235078167,plastic,map,urban,above_ground_mixed,medium,4.6309845,-74.1454547,,banderas,f
bogota,235082298,metal,handrail,urban,above_ground_mixed,med low,4.6312403,-74.1455694,,banderas,f
bogota,235081936,metal,turnstile,urban,above_ground_mixed,medium,4.6311149,-74.1468997,,banderas,f
bogota,235074128,metal_plastic,pole,urban,above_ground_closed,medium,4.62751636,-74.10702985,,banderas,f
bogota,235082304,plastic,seat,urban,above_ground_closed,medium,4.6289333,-74.126462,,banderas,f
bogota,235074164,glass,window,urban,above_ground_closed,medium,4.6318002,-74.1436427,,banderas,f
bogota,235074112,glass,window,urban,above_ground_closed,medium heavy,4.6384186,-74.1587117,,banderas,f
bogota,235075577,plastic,seat,urban,above_ground_closed,medium,4.6306332,-74.1676104,,banderas,f
bogota,235073126,metal,turnstile,urban,above_ground_mixed,light,4.6297893,-74.1733209,,portal_americas,f
bogota,235081923,metal,handrail,urban,above_ground_mixed,light,4.6298288,-74.1733438,,portal_americas,f
bogota,235074158,plastic,map,urban,above_ground_mixed,light  medium,4.6301813,-74.1717156,,portal_americas,f
bogota,235073085,other,turnstile,urban,above_ground_mixed,few people in the station after rush hour,4.5966113,-74.1695369,,portal_sur,g
bogota,235074136,metal,turnstile,urban,above_ground_mixed,few people after rush hour,4.5966113,-74.1695369,,portal_sur,g
bogota,235074167,metal,handrail,urban,above_ground_mixed,,4.5966044,-74.1695437,,portal_sur,g
bogota,235082281,plastic,seat,urban,above_ground_closed,few people,4.59728874,-74.16875163,,portal_sur,g
bogota,235078219,glass,window,urban,above_ground_closed,few people,4.59730377,-74.16877301,,portal_sur,g
bogota,235082274,metal_plastic,pole,urban,above_ground_closed,few people,4.59478396,-74.11784492,,gral_santander,g
bogota,235082346,metal,turnstile,urban,above_ground_open,,4.59362743,-74.12938103,,gral_santander,g
bogota,235072700,metal,handrail,urban,above_ground_open,few people,4.59353156,-74.12954305,,gral_santander,g
bogota,235082295,plastic,map,urban,above_ground_open,few people,4.59355516,-74.12949701,,gral_santander,g
bogota,235072703,plastic,seat,urban,above_ground_closed,,4.59345463,-74.12907316,,gral_santander,g
bogota,235073127,glass,window,urban,above_ground_closed,,4.59355355,-74.1295222,,gral_santander,g
bogota,235074154,metal_plastic,pole,urban,above_ground_closed,,4.59353421,-74.12950474,,gral_santander,g
bogota,235082307,metal,turnstile,urban,above_ground_mixed,normal,4.61134679,-74.09376274,,ricaurte,g
bogota,235082276,metal,handrail,urban,above_ground_closed,high traffic,4.61169112,-74.09397596,,ricaurte,g
bogota,235074174,plastic,map,urban,above_ground_mixed,high traffic,4.61263546,-74.09316096,,ricaurte,g
bogota,235072721,plastic,seat,urban,above_ground_closed,high traffic,4.61211419,-74.09347433,,ricaurte,g
bogota,235074145,glass,window,urban,above_ground_closed,high traffic,4.61210457,-74.09354525,,ricaurte,e
bogota,235082303,metal_plastic,pole,urban,above_ground_closed,,4.61147428,-74.09395983,,ricaurte,e
bogota,235082322,plastic,seat,urban,above_ground_closed,high traffic,4.67514601,-74.06938435,,av_68,d
